"nr";"year";"black";"exper";"hisp";"hours";"married";"occ1";"occ2";"occ3";"occ4";"occ5";"occ6";"occ7";"occ8";"occ9";"educ";"union";"lwage";"d81";"d82";"d83";"d84";"d85";"d86";"d87";"expersq"
5750;1985;0;10;1;2080;1;0;1;0;0;0;0;0;0;0;11;0;1,92011201381683;0;0;0;0;1;0;0;100
5750;1986;0;11;1;2080;1;0;0;0;1;0;0;0;0;0;11;0;2,32125806808472;0;0;0;0;0;1;0;121
5750;1987;0;12;1;2080;1;0;1;0;0;0;0;0;0;0;11;0;2,07465291023254;0;0;0;0;0;0;1;144
5755;1980;0;4;1;1924;1;0;0;0;0;0;0;0;0;1;10;1;1,30281794071198;0;0;0;0;0;0;0;16
5755;1981;0;5;1;2000;1;0;0;0;0;0;0;0;0;1;10;0;1,38629400730133;1;0;0;0;0;0;0;25
5755;1982;0;6;1;2080;1;0;0;0;0;0;0;1;0;0;10;0;1,13421499729156;0;1;0;0;0;0;0;36
5755;1983;0;7;1;2080;1;0;0;0;0;1;0;0;0;0;10;0;1,84319305419922;0;0;1;0;0;0;0;49
5755;1984;0;8;1;2080;1;0;0;0;0;1;0;0;0;0;10;0;1,95448005199432;0;0;0;1;0;0;0;64
5755;1985;0;9;1;2080;1;0;0;0;0;1;0;0;0;0;10;0;1,92011201381683;0;0;0;0;1;0;0;81
5755;1986;0;10;1;2080;1;0;0;0;0;1;0;0;0;0;10;1;1,92357504367828;0;0;0;0;0;1;0;100
5755;1987;0;11;1;2080;1;0;0;0;0;1;0;0;0;0;10;0;1,90759897232056;0;0;0;0;0;0;1;121
5772;1980;0;4;1;3870;1;0;0;0;0;0;1;0;0;0;9;0;-0,887685477733612;0;0;0;0;0;0;0;16
5772;1981;0;5;1;2800;1;0;0;0;0;0;0;1;0;0;9;0;1,23214399814606;1;0;0;0;0;0;0;25
5772;1982;0;6;1;3315;1;0;0;0;0;0;1;0;0;0;9;0;1,34957695007324;0;1;0;0;0;0;0;36
5772;1983;0;7;1;2588;1;0;0;0;0;0;1;0;0;0;9;0;1,624675989151;0;0;1;0;0;0;0;49
5772;1984;0;8;1;2604;1;0;0;0;0;0;0;1;0;0;9;0;1,62971603870392;0;0;0;1;0;0;0;64
5772;1985;0;9;1;1230;1;0;0;0;0;0;1;0;0;0;9;0;2,34538292884827;0;0;0;0;1;0;0;81
5772;1986;0;10;1;3684;1;0;0;0;0;0;1;0;0;0;9;0;0,991941511631012;0;0;0;0;0;1;0;100
5772;1987;0;11;1;2256;1;0;0;0;0;0;1;0;0;0;9;0;1,56854403018951;0;0;0;0;0;0;1;121
5816;1980;0;3;1;2252;0;0;0;0;0;0;1;0;0;0;12;0;1,26872801780701;0;0;0;0;0;0;0;9
5816;1981;0;4;1;2288;0;0;0;0;0;0;1;0;0;0;12;0;1,58823597431183;1;0;0;0;0;0;0;16
5816;1982;0;5;1;2288;0;0;0;0;0;0;1;0;0;0;12;0;1,36368095874786;0;1;0;0;0;0;0;25
5816;1983;0;6;1;2288;1;0;0;0;0;0;1;0;0;0;12;0;1,45723402500153;0;0;1;0;0;0;0;36
5816;1984;0;7;1;2112;1;0;0;0;1;0;0;0;0;0;12;0;1,37959694862366;0;0;0;1;0;0;0;49
5816;1985;0;8;1;1865;1;0;0;0;0;0;1;0;0;0;12;0;1,08099603652954;0;0;0;0;1;0;0;64
5816;1986;0;9;1;2000;1;0;0;0;0;1;0;0;0;0;12;0;1,37964999675751;0;0;0;0;0;1;0;81
5816;1987;0;10;1;2080;1;0;0;0;0;1;0;0;0;0;12;0;1,45561397075653;0;0;0;0;0;0;1;100
5823;1980;0;3;1;2288;0;0;0;0;0;0;0;1;0;0;11;0;1,12954604625702;0;0;0;0;0;0;0;9
5823;1981;0;4;1;2288;0;0;0;0;0;0;1;0;0;0;11;0;0,964081406593323;1;0;0;0;0;0;0;16
5823;1982;0;5;1;2136;0;0;0;0;0;1;0;0;0;0;11;1;1,25817096233368;0;1;0;0;0;0;0;25
5823;1983;0;6;1;2080;0;0;0;0;0;0;1;0;0;0;11;0;1,15004599094391;0;0;1;0;0;0;0;36
5823;1984;0;7;1;2080;0;0;0;0;0;0;1;0;0;0;11;0;1,47490704059601;0;0;0;1;0;0;0;49
5823;1985;0;8;1;2080;0;0;0;0;0;0;1;0;0;0;11;0;1,51464700698853;0;0;0;0;1;0;0;64
5823;1986;0;9;1;2576;0;0;0;0;0;0;1;0;0;0;11;0;1,28070998191833;0;0;0;0;0;1;0;81
5823;1987;0;10;1;2650;0;0;0;0;0;0;1;0;0;0;11;0;1,21342194080353;0;0;0;0;0;0;1;100
5851;1980;0;1;1;1213;0;0;0;0;0;0;0;1;0;0;13;0;-1,1138219833374;0;0;0;0;0;0;0;1
5851;1981;0;2;1;797;0;0;0;0;0;0;0;1;0;0;13;0;1,50159299373627;1;0;0;0;0;0;0;4
5851;1982;0;3;1;1160;0;0;0;0;0;1;0;0;0;0;13;0;1,17583894729614;0;1;0;0;0;0;0;9
5851;1983;0;4;1;2020;0;0;0;0;0;1;0;0;0;0;13;0;1,49169099330902;0;0;1;0;0;0;0;16
5851;1984;0;5;1;2080;0;0;0;0;0;1;0;0;0;0;13;0;1,86486804485321;0;0;0;1;0;0;0;25
5851;1985;0;6;1;2430;0;0;0;0;0;1;0;0;0;0;13;0;1,76458895206451;0;0;0;0;1;0;0;36
5851;1986;0;7;1;2160;0;0;1;0;0;0;0;0;0;0;13;0;1,81351399421692;0;0;0;0;0;1;0;49
5851;1987;0;8;1;2080;0;0;0;0;0;0;0;1;0;0;13;0;1,95205104351044;0;0;0;0;0;0;1;64
5857;1980;0;2;1;2292;0;0;0;0;0;0;1;0;0;0;12;0;0,434651911258698;0;0;0;0;0;0;0;4
5857;1981;0;3;1;2452;0;0;0;0;0;0;1;0;0;0;12;0;1,77032399177551;1;0;0;0;0;0;0;9
5857;1982;0;4;1;1840;0;0;0;0;0;0;1;0;0;0;12;0;1,81310594081879;0;1;0;0;0;0;0;16
5857;1983;0;5;1;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,84319305419922;0;0;1;0;0;0;0;25
5857;1984;0;6;1;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,85439705848694;0;0;0;1;0;0;0;36
5857;1985;0;7;1;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,82002902030945;0;0;0;0;1;0;0;49
5857;1986;0;8;1;2830;0;0;0;0;0;1;0;0;0;0;12;0;1,63865602016449;0;0;0;0;0;1;0;64
5857;1987;0;9;1;2620;0;0;0;0;0;0;1;0;0;0;12;0;1,88158702850342;0;0;0;0;0;0;1;81
5859;1980;0;2;0;980;1;1;0;0;0;0;0;0;0;0;15;0;1,22240400314331;0;0;0;0;0;0;0;4
5859;1981;0;3;0;2040;1;1;0;0;0;0;0;0;0;0;15;0;2,32200288772583;1;0;0;0;0;0;0;9
5859;1982;0;4;0;1958;1;1;0;0;0;0;0;0;0;0;15;0;1,87003397941589;0;1;0;0;0;0;0;16
5859;1983;0;5;0;2134;1;0;0;1;0;0;0;0;0;0;15;0;1,12441599369049;0;0;1;0;0;0;0;25
5859;1984;0;6;0;2324;1;0;0;1;0;0;0;0;0;0;15;0;1,36398494243622;0;0;0;1;0;0;0;36
5859;1985;0;7;0;2208;1;0;1;0;0;0;0;0;0;0;15;0;1,81160295009613;0;0;0;0;1;0;0;49
5859;1986;0;8;0;2096;1;0;1;0;0;0;0;0;0;0;15;0;1,84359204769135;0;0;0;0;0;1;0;64
5859;1987;0;9;0;2144;1;0;1;0;0;0;0;0;0;0;15;0;1,78198301792145;0;0;0;0;0;0;1;81
6016;1980;0;2;1;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,85679197311401;0;0;0;0;0;0;0;4
6016;1981;0;3;1;2080;0;0;0;0;1;0;0;0;0;0;12;0;1,82461094856262;1;0;0;0;0;0;0;9
6016;1982;0;4;1;2000;0;0;0;0;0;0;0;1;0;0;12;0;1,88706994056702;0;1;0;0;0;0;0;16
6016;1983;0;5;1;2080;0;0;0;0;0;0;0;1;0;0;12;0;1,92835104465485;0;0;1;0;0;0;0;25
6016;1984;0;6;1;2080;0;0;0;0;0;0;0;1;0;0;12;0;2,08801198005676;0;0;0;1;0;0;0;36
6016;1985;0;7;1;2080;0;0;0;0;0;0;0;1;0;0;12;0;2,05364394187927;0;0;0;0;1;0;0;49
6016;1986;0;8;1;2080;0;0;0;0;0;0;0;1;0;0;12;0;2,11361908912659;0;0;0;0;0;1;0;64
6016;1987;0;9;1;2080;0;0;0;0;1;0;0;0;0;0;12;0;2,14876103401184;0;0;0;0;0;0;1;81
6020;1980;1;4;0;1596;0;0;0;0;0;0;1;0;0;0;10;0;0,676383972167969;0;0;0;0;0;0;0;16
6020;1981;1;5;0;2277;0;0;0;0;0;0;0;1;0;0;10;0;0,540780901908875;1;0;0;0;0;0;0;25
6020;1982;1;6;0;2784;0;0;0;0;0;0;1;0;0;0;10;0;0,19500969350338;0;1;0;0;0;0;0;36
6020;1983;1;7;0;3485;0;0;0;1;0;0;0;0;0;0;10;0;0,38263139128685;0;0;1;0;0;0;0;49
6020;1984;1;8;0;2310;0;0;0;0;0;0;1;0;0;0;10;0;1,10425698757172;0;0;0;1;0;0;0;64
6020;1985;1;9;0;2340;0;0;0;0;0;0;1;0;0;0;10;0;1,06637394428253;0;0;0;0;1;0;0;81
6020;1986;1;10;0;2925;0;0;0;0;0;0;1;0;0;0;10;0;1,20244300365448;0;0;0;0;0;1;0;100
6020;1987;1;11;0;3110;0;0;0;0;1;0;0;0;0;0;10;0;1,04619097709656;0;0;0;0;0;0;1;121
6025;1980;1;3;0;1632;0;0;0;0;0;0;0;0;0;1;10;0;0,774270474910736;0;0;0;0;0;0;0;9
6025;1981;1;4;0;1198;0;0;0;0;0;0;0;0;0;1;10;0;0,289350092411041;1;0;0;0;0;0;0;16
6025;1982;1;5;0;2126;0;0;0;0;0;0;0;0;0;1;10;0;0,906489014625549;0;1;0;0;0;0;0;25
6025;1983;1;6;0;2080;1;0;0;0;0;0;0;0;0;1;10;1;0,339115709066391;0;0;1;0;0;0;0;36
6025;1984;1;7;0;2080;1;0;0;0;0;0;0;0;0;1;10;1;1,21254301071167;0;0;0;1;0;0;0;49
6025;1985;1;8;0;1504;1;0;0;0;0;0;0;0;0;1;10;1;1,50241494178772;0;0;0;0;1;0;0;64
6025;1986;1;9;0;2770;0;0;0;0;0;0;1;0;0;0;10;0;1,27709305286407;0;0;0;0;0;1;0;81
6025;1987;1;10;0;3084;0;0;0;0;0;0;1;0;0;0;10;1;-0,191008701920509;0;0;0;0;0;0;1;100
6056;1980;1;2;0;2080;0;0;0;0;1;0;0;0;0;0;12;0;1,09132504463196;0;0;0;0;0;0;0;4
6056;1981;1;3;0;2295;0;0;0;0;1;0;0;0;0;0;12;0;0,92020457983017;1;0;0;0;0;0;0;9
6056;1982;1;4;0;2340;0;0;1;0;0;0;0;0;0;0;12;0;1,06189501285553;0;1;0;0;0;0;0;16
6056;1983;1;5;0;2340;0;0;0;0;1;0;0;0;0;0;12;0;1,21458399295807;0;0;1;0;0;0;0;25
6056;1984;1;6;0;2340;0;0;1;0;0;0;0;0;0;0;12;0;1,35712397098541;0;0;0;1;0;0;0;36
6056;1985;1;7;0;1445;0;0;0;1;0;0;0;0;0;0;12;0;0,420655101537704;0;0;0;0;1;0;0;49
6056;1986;1;8;0;2080;0;0;0;0;1;0;0;0;0;0;12;0;1,26839601993561;0;0;0;0;0;1;0;64
6056;1987;1;9;0;2080;0;0;0;0;1;0;0;0;0;0;12;0;1,38050496578217;0;0;0;0;0;0;1;81
6094;1980;1;4;0;2600;0;0;1;0;0;0;0;0;0;0;13;1;1,76134896278381;0;0;0;0;0;0;0;16
6094;1981;1;5;0;2600;0;0;1;0;0;0;0;0;0;0;13;0;1,91238701343536;1;0;0;0;0;0;0;25
6094;1982;1;6;0;3460;0;0;0;0;0;0;0;0;0;1;13;0;1,45923399925232;0;1;0;0;0;0;0;36
6094;1983;1;7;0;3321;1;0;1;0;0;0;0;0;0;0;13;0;1,31813704967499;0;0;1;0;0;0;0;49
6094;1984;1;8;0;3218;1;0;1;0;0;0;0;0;0;0;13;0;1,30677902698517;0;0;0;1;0;0;0;64
6094;1985;1;9;0;2632;1;0;0;0;0;0;0;0;0;1;13;1;1,68473601341248;0;0;0;0;1;0;0;81
6094;1986;1;10;0;2547;1;0;1;0;0;0;0;0;0;0;13;0;1,75756096839905;0;0;0;0;0;1;0;100
6094;1987;1;11;0;3021;1;0;1;0;0;0;0;0;0;0;13;0;1,53437900543213;0;0;0;0;0;0;1;121
6186;1980;1;2;0;2132;0;0;0;0;0;0;1;0;0;0;12;0;1,1908700466156;0;0;0;0;0;0;0;4
6186;1981;1;3;0;2171;0;0;0;0;0;1;0;0;0;0;12;0;1,74893999099731;1;0;0;0;0;0;0;9
6186;1982;1;4;0;2092;1;0;0;0;0;0;0;0;0;1;12;0;1,89447104930878;0;1;0;0;0;0;0;16
6186;1983;1;5;0;2080;1;0;0;0;0;1;0;0;0;0;12;0;1,72540998458862;0;0;1;0;0;0;0;25
6186;1984;1;6;0;2295;1;0;0;0;0;1;0;0;0;0;12;0;1,64480602741241;0;0;0;1;0;0;0;36
6186;1985;1;7;0;2110;1;1;0;0;0;0;0;0;0;0;12;0;1,75164198875427;0;0;0;0;1;0;0;49
6186;1986;1;8;0;2080;1;0;0;0;0;1;0;0;0;0;12;0;1,77329301834106;0;0;0;0;0;1;0;64
6186;1987;1;9;0;2080;1;1;0;0;0;0;0;0;0;0;12;0;1,99460995197296;0;0;0;0;0;0;1;81
6395;1980;1;7;0;2695;0;0;0;0;0;0;0;0;1;0;9;0;1,32873094081879;0;0;0;0;0;0;0;49
6395;1981;1;8;0;1785;1;0;0;0;0;0;1;0;0;0;9;0;1,59533298015594;1;0;0;0;0;0;0;64
6395;1982;1;9;0;2000;1;0;0;0;0;1;0;0;0;0;9;0;1,76251399517059;0;1;0;0;0;0;0;81
6395;1983;1;10;0;2176;1;0;0;0;0;0;0;1;0;0;9;0;1,85213994979858;0;0;1;0;0;0;0;100
6395;1984;1;11;0;2080;1;0;0;0;0;1;0;0;0;0;9;0;1,920578956604;0;0;0;1;0;0;0;121
6395;1985;1;12;0;2080;1;0;0;0;0;0;1;0;0;0;9;0;1,96663200855255;0;0;0;0;1;0;0;144
6395;1986;1;13;0;2080;1;0;0;0;0;0;1;0;0;0;9;0;1,9910169839859;0;0;0;0;0;1;0;169
6395;1987;1;14;0;2080;1;0;0;0;0;0;1;0;0;0;9;0;1,97355699539185;0;0;0;0;0;0;1;196
6430;1980;1;5;0;1885;0;0;0;0;0;0;1;0;0;0;11;0;1,25875794887543;0;0;0;0;0;0;0;25
6430;1981;1;6;0;2015;0;0;0;0;0;0;1;0;0;0;11;1;1,41804301738739;1;0;0;0;0;0;0;36
6430;1982;1;7;0;2080;0;0;0;0;0;0;1;0;0;0;11;1;1,17967796325684;0;1;0;0;0;0;0;49
6430;1983;1;8;0;1280;0;0;0;0;0;0;1;0;0;0;11;1;1,72081398963928;0;0;1;0;0;0;0;64
6430;1984;1;9;0;1640;0;0;0;0;0;0;0;0;0;1;11;1;1,45021402835846;0;0;0;1;0;0;0;81
6430;1985;1;10;0;2080;0;0;0;0;0;0;0;1;0;0;11;1;1,44053900241852;0;0;0;0;1;0;0;100
6430;1986;1;11;0;2080;0;0;0;0;0;0;1;0;0;0;11;1;1,42047202587128;0;0;0;0;0;1;0;121
6430;1987;1;12;0;2080;0;0;0;0;0;0;1;0;0;0;11;1;1,70692801475525;0;0;0;0;0;0;1;144
6446;1980;0;2;0;2080;1;0;0;0;0;1;0;0;0;0;11;1;1,63032102584839;0;0;0;0;0;0;0;4
6446;1981;0;3;0;2540;1;0;0;0;0;1;0;0;0;0;11;1;1,64197397232056;1;0;0;0;0;0;0;9
6446;1982;0;4;0;2080;1;1;0;0;0;0;0;0;0;0;11;1;1,6496809720993;0;1;0;0;0;0;0;16
6446;1983;0;5;0;2080;1;1;0;0;0;0;0;0;0;0;11;1;1,71283102035522;0;0;1;0;0;0;0;25
6446;1984;0;6;0;2080;1;1;0;0;0;0;0;0;0;0;11;0;1,95448005199432;0;0;0;1;0;0;0;36
6446;1985;0;7;0;2080;0;1;0;0;0;0;0;0;0;0;11;1;1,96663200855255;0;0;0;0;1;0;0;49
6446;1986;0;8;0;2080;1;1;0;0;0;0;0;0;0;0;11;0;2,16970801353455;0;0;0;0;0;1;0;64
6446;1987;0;9;0;2080;1;1;0;0;0;0;0;0;0;0;11;1;2,07465291023254;0;0;0;0;0;0;1;81
6463;1980;0;7;0;1295;0;0;0;0;0;1;0;0;0;0;5;0;1,22871005535126;0;0;0;0;0;0;0;49
6463;1981;0;8;0;1488;0;0;0;0;0;0;0;1;0;0;5;0;1,54274702072144;1;0;0;0;0;0;0;64
6463;1982;0;9;0;1955;0;0;0;0;0;0;0;1;0;0;5;0;0,820061028003693;0;1;0;0;0;0;0;81
6463;1983;0;10;0;2660;1;0;0;0;0;1;0;0;0;0;5;0;0,652773320674896;0;0;1;0;0;0;0;100
6463;1984;0;11;0;1680;1;0;0;0;0;1;0;0;0;0;5;0;0,9152911901474;0;0;0;1;0;0;0;121
6463;1985;0;12;0;1430;1;0;0;0;0;1;0;0;0;0;5;0;1,27843201160431;0;0;0;0;1;0;0;144
6463;1986;0;13;0;1504;1;0;0;0;0;1;0;0;0;0;5;0;1,25920403003693;0;0;0;0;0;1;0;169
6463;1987;0;14;0;2216;1;0;0;0;0;1;0;0;0;0;5;0;1,58643400669098;0;0;0;0;0;0;1;196
6558;1980;0;2;0;1880;0;0;1;0;0;0;0;0;0;0;15;1;2,1909499168396;0;0;0;0;0;0;0;4
6558;1981;0;3;0;2080;0;0;0;1;0;0;0;0;0;0;15;0;2,02001810073853;1;0;0;0;0;0;0;9
6558;1982;0;4;0;2040;1;0;0;1;0;0;0;0;0;0;15;0;1,86407196521759;0;1;0;0;0;0;0;16
6558;1983;0;5;0;2080;1;0;0;0;1;0;0;0;0;0;15;0;1,89725995063782;0;0;1;0;0;0;0;25
6558;1984;0;6;0;2080;1;0;0;0;1;0;0;0;0;0;15;0;2,00099992752075;0;0;0;1;0;0;0;36
6558;1985;0;7;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;2,09446597099304;0;0;0;0;1;0;0;49
6558;1986;0;8;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;2,15135908126831;0;0;0;0;0;1;0;64
6558;1987;0;9;0;2080;1;0;1;0;0;0;0;0;0;0;15;0;2,14876103401184;0;0;0;0;0;0;1;81
6559;1980;0;2;0;3271;0;0;0;0;1;0;0;0;0;0;15;0;1,47138202190399;0;0;0;0;0;0;0;4
6559;1981;0;3;0;2260;1;0;0;0;0;1;0;0;0;0;15;0;1,40383899211884;1;0;0;0;0;0;0;9
6559;1982;0;4;0;2200;1;1;0;0;0;0;0;0;0;0;15;0;1,40290200710297;0;1;0;0;0;0;0;16
6559;1983;0;5;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;1,89341104030609;0;0;1;0;0;0;0;25
6559;1984;0;6;0;2080;1;0;0;0;1;0;0;0;0;0;15;0;1,999636054039;0;0;0;1;0;0;0;36
6559;1985;0;7;0;2080;1;1;0;0;0;0;0;0;0;0;15;0;2,08643388748169;0;0;0;0;1;0;0;49
6559;1986;0;8;0;2080;1;0;0;0;0;0;1;0;0;0;15;0;2,15135908126831;0;0;0;0;0;1;0;64
6559;1987;0;9;0;2080;1;0;0;0;1;0;0;0;0;0;15;0;2,11239290237427;0;0;0;0;0;0;1;81
6561;1980;0;2;0;2361;0;1;0;0;0;0;0;0;0;0;15;0;1,7912859916687;0;0;0;0;0;0;0;4
6561;1981;0;3;0;2370;0;0;0;0;1;0;0;0;0;0;15;0;2,00500893592834;1;0;0;0;0;0;0;9
6561;1982;0;4;0;2340;0;1;0;0;0;0;0;0;0;0;15;0;2,08354592323303;0;1;0;0;0;0;0;16
6561;1983;0;5;0;2290;0;1;0;0;0;0;0;0;0;0;15;0;2,18884205818176;0;0;1;0;0;0;0;25
6561;1984;0;6;0;2340;1;0;1;0;0;0;0;0;0;0;15;0;2,22616195678711;0;0;0;1;0;0;0;36
6561;1985;0;7;0;2250;1;0;1;0;0;0;0;0;0;0;15;0;2,29353499412537;0;0;0;0;1;0;0;49
6561;1986;0;8;0;2570;1;0;1;0;0;0;0;0;0;0;15;0;2,28157091140747;0;0;0;0;0;1;0;64
6561;1987;0;9;0;2470;1;1;0;0;0;0;0;0;0;0;15;0;2,49485397338867;0;0;0;0;0;0;1;81
6574;1980;1;4;0;1880;0;0;0;0;0;0;1;0;0;0;12;1;1,40187096595764;0;0;0;0;0;0;0;16
6574;1981;1;5;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;1,24171304702759;1;0;0;0;0;0;0;25
6574;1982;1;6;0;2000;0;0;0;0;0;0;1;0;0;0;12;1;1,21889805793762;0;1;0;0;0;0;0;36
6574;1983;1;7;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;1,43772804737091;0;0;1;0;0;0;0;49
6574;1984;1;8;0;1960;0;0;0;0;0;0;1;0;0;0;12;1;1,27196598052979;0;0;0;1;0;0;0;64
6574;1985;1;9;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;0,821500182151794;0;0;0;0;1;0;0;81
6574;1986;1;10;0;2000;0;0;0;0;0;0;1;0;0;0;12;1;1,2926379442215;0;0;0;0;0;1;0;100
6574;1987;1;11;0;2000;1;0;0;0;0;1;0;0;0;0;12;1;1,25367200374603;0;0;0;0;0;0;1;121
6648;1980;1;2;0;2252;0;0;0;0;0;0;1;0;0;0;12;1;2,36179995536804;0;0;0;0;0;0;0;4
6648;1981;1;3;0;2188;0;0;0;0;0;1;0;0;0;0;12;0;1,969398021698;1;0;0;0;0;0;0;9
6648;1982;1;4;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;2,11794710159302;0;1;0;0;0;0;0;16
6648;1983;1;5;0;2080;0;0;0;0;0;0;1;0;0;0;12;1;2,0883150100708;0;0;1;0;0;0;0;25
6648;1984;1;6;0;1235;0;0;0;0;0;1;0;0;0;0;12;1;2,52229690551758;0;0;0;1;0;0;0;36
6648;1985;1;7;0;2690;0;0;0;0;0;0;1;0;0;0;12;0;1,66293895244598;0;0;0;0;1;0;0;49
6648;1986;1;8;0;2236;0;0;0;0;0;0;1;0;0;0;12;0;1,91869604587555;0;0;0;0;0;1;0;64
6648;1987;1;9;0;2125;0;0;0;0;0;0;1;0;0;0;12;1;1,50320303440094;0;0;0;0;0;0;1;81
6813;1980;1;3;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,34263896942139;0;0;0;0;0;0;0;9
6813;1981;1;4;0;2080;0;0;0;0;0;0;0;0;0;1;12;0;1,34707403182983;1;0;0;0;0;0;0;16
6813;1982;1;5;0;2080;0;0;0;0;0;0;0;0;0;1;12;0;1,46736001968384;0;1;0;0;0;0;0;25
6813;1983;1;6;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,43772804737091;0;0;1;0;0;0;0;36
6813;1984;1;7;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,47490704059601;0;0;0;1;0;0;0;49
6813;1985;1;8;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,44053900241852;0;0;0;0;1;0;0;64
6813;1986;1;9;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,56357300281525;0;0;0;0;0;1;0;81
6813;1987;1;10;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,6497700214386;0;0;0;0;0;0;1;100
6824;1980;0;4;1;2080;1;0;0;0;1;0;0;0;0;0;12;1;1,04183399677277;0;0;0;0;0;0;0;16
6824;1981;0;5;1;2080;1;0;0;0;0;0;1;0;0;0;12;1;1,68354594707489;1;0;0;0;0;0;0;25
6824;1982;0;6;1;2080;1;0;0;0;0;0;0;1;0;0;12;1;1,46736001968384;0;1;0;0;0;0;0;36
6824;1983;0;7;1;2080;1;0;0;0;0;0;1;0;0;0;12;1;1,51777100563049;0;0;1;0;0;0;0;49
6824;1984;0;8;1;2080;1;0;0;0;0;0;0;1;0;0;12;1;1,54901504516602;0;0;0;1;0;0;0;64
6824;1985;0;9;1;2080;1;0;0;0;0;0;0;1;0;0;12;1;1,82002902030945;0;0;0;0;1;0;0;81
6824;1986;0;10;1;2080;1;0;0;0;0;0;1;0;0;0;12;1;1,85125505924225;0;0;0;0;0;1;0;100
6824;1987;0;11;1;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,86107897758484;0;0;0;0;0;0;1;121
6888;1980;0;7;1;3510;0;0;0;0;0;0;0;0;0;1;10;0;0,924751400947571;0;0;0;0;0;0;0;49
6888;1981;0;8;1;3273;0;0;0;0;0;0;0;0;0;1;10;1;0,989044725894928;1;0;0;0;0;0;0;64
6888;1982;0;9;1;3120;0;0;0;0;0;0;0;0;0;1;10;0;0,774212718009949;0;1;0;0;0;0;0;81
6888;1983;0;10;1;2300;0;0;0;0;0;0;0;0;0;1;10;0;1,04950499534607;0;0;1;0;0;0;0;100
6888;1984;0;11;1;2120;0;0;0;0;0;0;0;0;0;1;10;0;1,52996695041656;0;0;0;1;0;0;0;121
6888;1985;0;12;1;2080;1;0;0;0;0;0;0;0;0;1;10;0;1,70880305767059;0;0;0;0;1;0;0;144
6888;1986;0;13;1;2000;1;0;0;0;0;0;0;0;0;1;10;0;1,72795701026917;0;0;0;0;0;1;0;169
6888;1987;0;14;1;1976;1;0;0;0;0;0;0;0;0;1;10;0;1,70106303691864;0;0;0;0;0;0;1;196
6942;1980;0;3;1;2623;0;0;0;0;0;0;0;0;0;1;10;1;1,31135904788971;0;0;0;0;0;0;0;9
6942;1981;0;4;1;3348;0;0;0;0;1;0;0;0;0;0;10;0;1,27654302120209;1;0;0;0;0;0;0;16
6942;1982;0;5;1;2336;0;0;0;0;1;0;0;0;0;0;10;0;1,8621129989624;0;1;0;0;0;0;0;25
6942;1983;0;6;1;2140;0;0;0;0;1;0;0;0;0;0;10;0;1,75759696960449;0;0;1;0;0;0;0;36
6942;1984;0;7;1;2066;0;0;0;0;1;0;0;0;0;0;10;0;1,72007203102112;0;0;0;1;0;0;0;49
6942;1985;0;8;1;2080;0;0;1;0;0;0;0;0;0;0;10;0;1,76596200466156;0;0;0;0;1;0;0;64
6942;1986;0;9;1;2120;0;0;1;0;0;0;0;0;0;0;10;0;1,92751705646515;0;0;0;0;0;1;0;81
6942;1987;0;10;1;2080;1;0;1;0;0;0;0;0;0;0;10;0;1,95205104351044;0;0;0;0;0;0;1;100
6954;1980;0;2;1;2203;1;0;0;0;0;0;1;0;0;0;13;0;1,86055099964142;0;0;0;0;0;0;0;4
6954;1981;0;3;1;1928;1;0;0;0;0;0;1;0;0;0;13;0;2,04889702796936;1;0;0;0;0;0;0;9
6954;1982;0;4;1;2060;1;0;0;0;0;0;0;1;0;0;13;0;1,99283504486084;0;1;0;0;0;0;0;16
6954;1983;0;5;1;2240;1;0;0;0;0;0;1;0;0;0;13;0;1,87444603443146;0;0;1;0;0;0;0;25
6954;1984;0;6;1;3778;1;0;0;0;0;0;1;0;0;0;13;0;1,20350301265717;0;0;0;1;0;0;0;36
6954;1985;0;7;1;2140;1;0;1;0;0;0;0;0;0;0;13;0;1,61974096298218;0;0;0;0;1;0;0;49
6954;1986;0;8;1;2080;1;0;1;0;0;0;0;0;0;0;13;0;2,07439804077148;0;0;0;0;0;1;0;64
6954;1987;0;9;1;2380;1;0;1;0;0;0;0;0;0;0;13;0;1,77286601066589;0;0;0;0;0;0;1;81
6955;1980;0;3;1;4002;0;0;0;0;0;0;0;0;0;1;11;1;1,19234895706177;0;0;0;0;0;0;0;9
